id	name	description	categories	primary_category	tier	homepage	homepage_status	repo_url	repo_status	repo_origin	repo_stars	repo_pushed	repo_archived	repo_language	repo_license	tool_type	topics	languages	license	license_source	maturity	cost	registries	citations	citation_note	year	publication	citations_total	citations_papers	publication_title	publication_venue	publication_url	citations_recent	citations_recent_year	pmid	doi	publication_is_preprint	biotools_id	biotools_url	last_update	source	tags	featured
cvlr	cvlr	A tool for finding heterogeneously methylated genomic regions using ONT reads.	nucleosome-chromatin|dna-methylation	nucleosome-chromatin	core	https://github.com/EmanueleRaineri/cvlr		https://github.com/EmanueleRaineri/cvlr		recorded						Command-line tool	DNA|Epigenetics|Methylated DNA immunoprecipitation	C|Python	MIT	declared		Free of charge		2		2023	pmid:36726731					https://pubmed.ncbi.nlm.nih.gov/36726731/			36726731		False	cvlr	https://bio.tools/cvlr	2024-11-24	bio.tools		
DegCre	DegCre	Probabilistic association of differentially expressed genes to candidate regulatory elements	regulatory-elements	regulatory-elements	seed	https://bioconductor.org/packages/DegCre/																	bioconductor	2		2024	doi:10.1101/gr.278598.123			Probabilistic association of differentially expressed genes withcis-regulatory elements	Genome Research	https://doi.org/10.1101/gr.278598.123	1	2025	38631728	10.1101/gr.278598.123	False				curated	bioconductor	
DeltaNeTS	DeltaNeTS+	Infers direct gene targets of drugs and diseases from steady-state and time-series transcriptional profiles using gene regulatory network information	grn-inference	grn-inference	core	http://www.github.com/cabsel/deltanetsplus		https://github.com/cabsel/deltanetsplus		recorded	1	2023-09-13	False	R	GPL-3.0	Library	Gene expression|Molecular interactions, pathways and networks|Gene transcripts|Pathology|Small molecules	R	GPL-3.0	declared				2		2021	doi:10.1186/s12859-021-04046-2			DeltaNeTS+: elucidating the mechanism of drugs and diseases using gene expression and transcriptional regulatory networks	BMC Bioinformatics	https://doi.org/10.1186/s12859-021-04046-2	1	2025	33663384	10.1186/s12859-021-04046-2	False	DeltaNeTS	https://bio.tools/DeltaNeTS	2020-12-20	bio.tools		
destin2	Destin2	Integrates peak accessibility, motif deviation, and pseudo-gene activity for dimension reduction, clustering, and trajectory inference from single-cell ATAC-seq data	nucleosome-chromatin|chromatin-3d|single-cell	nucleosome-chromatin	core	https://github.com/yuchaojiang/Destin2		https://github.com/yuchaojiang/Destin2		recorded	1	2023-10-23	False	HTML		Library	Epigenomics|Chromosome conformation capture|Statistics and probability|Transcriptomics	R				Free of charge		2		2023	pmid:36873935			Destin2: Integrative and cross-modality analysis of single-cell chromatin accessibility data	Frontiers in Genetics	https://pubmed.ncbi.nlm.nih.gov/36873935/	1	2025	36873935	10.3389/fgene.2023.1089936	False	destin2	https://bio.tools/destin2	2024-11-24	bio.tools		
Diff-SE	Diff-SE	Predicts super-enhancers using a diffusion-augmented contrastive learning framework on genomic sequence data	regulatory-elements	regulatory-elements	seed	https://github.com/15831959673/Diff-SE																		2			doi:10.1021/acs.jcim.5c01005					https://doi.org/10.1021/acs.jcim.5c01005				10.1021/acs.jcim.5c01005	False				curated	literature	
diffgr	DiffGR	DiffGR is a statistical method for detecting differential genomic regions at TAD level between two Hi-C contact maps	peak-calling|nucleosome-chromatin|chromatin-3d	peak-calling	core	https://github.com/wmalab/DiffGR		https://github.com/wmalab/DiffGR		recorded	12	2024-03-11	False	R		Library	Mapping|Epigenomics|ChIP-seq	R						2			doi:10.1093/gpbjnl/qzae028					https://doi.org/10.1093/gpbjnl/qzae028				10.1093/gpbjnl/qzae028	False	diffgr	https://bio.tools/diffgr	2021-03-01	bio.tools		
dnalongbench	DNALONGBENCH	Benchmark suite for evaluating deep learning models on long-range DNA prediction tasks including enhancer-target gene interaction and 3D genome organization	regulatory-elements|peak-calling	regulatory-elements	core	https://github.com/ma-compbio/DNALONGBENCH		https://github.com/ma-compbio/DNALONGBENCH		recorded	12	2026-03-31	False	HTML	BSD-3-Clause		Gene expression|DNA|Machine learning|ChIP-seq|Hi-C		BSD-3-Clause	repository				2		2025	pmid:41253815			DNALONGBENCH: a benchmark suite for long-range DNA prediction tasks	Nature Communications	https://pubmed.ncbi.nlm.nih.gov/41253815/	0	2025	41253815	10.1038/s41467-025-65077-4	False	dnalongbench	https://bio.tools/dnalongbench	2026-02-22	bio.tools		
eaqtldb	eaQTLdb	An atlas of enhancer activity quantitative trait loci across cancer types.	chip-resources|molecular-qtl|nucleosome-chromatin	chip-resources	core	http://www.bioailab.com:3838/eaQTLdb										Web application|Database portal	Oncology|GWAS study|Gene expression|DNA polymorphism|Epigenetics	R	Other	declared		Free of charge		2		2023	pmid:36840614					https://pubmed.ncbi.nlm.nih.gov/36840614/			36840614		False	eaqtldb	https://bio.tools/eaqtldb	2024-11-24	bio.tools		
epdrna	EPDRNA	Identifies DNA-RNA binding sites in disease-related proteins	tfbs-prediction	tfbs-prediction	core	http://www.s-bioinformatics.cn/epdrna										Web application	DNA binding sites|Protein interactions|Protein binding sites|Machine learning|RNA					Free of charge		2		2024	pmid:38491248			EPDRNA: A Model for Identifying DNA–RNA Binding Sites in Disease-Related Proteins	The Protein Journal	https://pubmed.ncbi.nlm.nih.gov/38491248/	1	2025	38491248	10.1007/s10930-024-10183-3	False	epdrna	https://bio.tools/epdrna	2024-11-24	bio.tools		
epimolas	EpiMOLAS	Provides a web-based framework for genome-wide DNA methylation analysis from WGBS data, including raw data processing and downstream analysis	chip-resources|nucleosome-chromatin|dna-methylation	chip-resources	core	http://symbiosis.iis.sinica.edu.tw/epimolas/		https://github.com/markchiang/EPI-MOLAS		recorded	0	2016-07-25	False	Java	MIT	Database portal	Methylated DNA immunoprecipitation|Epigenomics|DNA|Sequencing|Microarray experiment	Java	MIT	declared				2		2020	pmid:32241255			EpiMOLAS: an intuitive web-based framework for genome-wide DNA methylation analysis	BMC Genomics	https://pubmed.ncbi.nlm.nih.gov/32241255/	1	2025	32241255	10.1186/s12864-019-6404-8	False	epimolas	https://bio.tools/epimolas	2021-03-08	bio.tools		
EpipwR	EpipwR	Performs power analysis for epigenome-wide association studies using quasi-simulation on empirical datasets with continuous or binary outcomes	dna-methylation	dna-methylation	seed	https://bioconductor.org/packages/EpipwR/																		2			doi:10.1093/bioadv/vbaf150					https://doi.org/10.1093/bioadv/vbaf150				10.1093/bioadv/vbaf150	False				curated	bioconductor	
epiromics	epiRomics	Integrates and visualizes multi-omics epigenomic data to identify enhancer regions and perform regulatory network analysis	regulatory-elements|peak-calling|peak-annotation	regulatory-elements	core	https://github.com/Huising-Lab/epiRomics		https://github.com/Huising-Lab/epiRomics		recorded	5	2026-04-20	False	R	NOASSERTION	Library	Epigenomics|ChIP-on-chip|ChIP-seq|Gene expression|RNA-Seq	R	MIT	declared		Free of charge	bioconductor	2		2021	doi:10.1101/2021.08.19.456732			epiRomics: a multi-omics R package to identify and visualize enhancers	bioRxiv (Cold Spring Harbor Laboratory)	https://doi.org/10.1101/2021.08.19.456732	0	2025		10.1101/2021.08.19.456732	True	epiromics	https://bio.tools/epiromics	2022-01-04	bio.tools		
eqtplot	eQTpLot	eQTpLot is an intuitive and user-friendly R package developed for the visualization of colocalization between eQTL and GWAS data	molecular-qtl	molecular-qtl	core	https://github.com/RitchieLab/eQTpLot		https://github.com/RitchieLab/eQTpLot		recorded	90	2022-05-13	False	R		Library	GWAS study|DNA polymorphism|Gene expression|Workflows|Genotype and phenotype	R						2			doi:10.1101/2020.08.26.268268					https://doi.org/10.1101/2020.08.26.268268				10.1101/2020.08.26.268268	True	eqtplot	https://bio.tools/eqtplot	2021-03-08	bio.tools		
fcscan	fcScan	Clusters genomic features based on a defined window size and combination of sites from GRanges, data frame, or VCF/BED input	tfbs-prediction	tfbs-prediction	core	https://bioconductor.org/packages/fcScan		https://github.com/pkhoueiry/fcScan		recorded	3	2021-07-26	False	R		Library	Transcription factors and regulatory sites|ChIP-seq|Genomics|Genetic variation	R	Artistic-2.0	declared			bioconductor	2		2020	pmid:32429868			fcScan: a versatile tool to cluster combinations of sites using genomic coordinates	BMC Bioinformatics	https://pubmed.ncbi.nlm.nih.gov/32429868/	0	2025	32429868	10.1186/s12859-020-3536-4	False	fcscan	https://bio.tools/fcscan	2021-03-10	bio.tools		
g4snvhunter	G4SNVHunter	Screens single nucleotide variants for their potential to destabilize G-quadruplex structures using the G4Hunter algorithm	regulatory-variants	regulatory-variants	extended	https://bioconductor.org/packages/devel/bioc/html/G4SNVHunter.html		https://github.com/rongxinzh/G4SNVHunter		recorded	0	2025-05-28	False	R	MIT		Nucleic acid structure analysis|DNA polymorphism|Epigenetics|Gene transcripts|Transcription factors and regulatory sites	R	MIT	declared			bioconductor	2		2025	pmid:40825076			G4SNVHunter: An R/Bioconductor Package for Evaluating SNV-Induced Disruption of G-Quadruplex Structures Leveraging the G4Hunter Algorithm	PLoS Computational Biology	https://pubmed.ncbi.nlm.nih.gov/40825076/	0	2025	40825076	10.1371/journal.pcbi.1013368	False	g4snvhunter	https://bio.tools/g4snvhunter	2026-02-22	bio.tools		
genomesidekick	genomeSidekick	Analyzes and visualizes RNA-seq, ATAC-seq, and ChIP-seq data through a graphical user interface without requiring command-line skills	regulatory-elements|peak-annotation|nucleosome-chromatin	regulatory-elements	core	https://genomesidekick.shinyapps.io/genomesidekick/		https://github.com/dchapski/genomeSidekick		recorded	5	2022-06-07	False	R	GPL-3.0	Web application	Epigenomics|RNA-Seq|ChIP-seq|Gene expression|Pathology	R	GPL-3.0	declared		Free of charge		2		2022	pmid:36304311			genomeSidekick: A user-friendly epigenomics data analysis tool	Frontiers in Bioinformatics	https://pubmed.ncbi.nlm.nih.gov/36304311/	1	2025	36304311	10.3389/fbinf.2022.831025	False	genomesidekick	https://bio.tools/genomesidekick	2023-01-19	bio.tools		
gnocis	Gnocis	Combines DNA sequence feature sets with machine learning methods for genome-wide prediction of cis-regulatory elements	motif-scanning|tfbs-prediction|regulatory-elements|nucleosome-chromatin	motif-scanning	core	https://github.com/bjornbredesen/gnocis		https://github.com/bjornbredesen/gnocis		recorded	2	2022-09-16	False	Jupyter Notebook	MIT	Library	Machine learning|Transcription factors and regulatory sites|Model organisms|Sequencing|Epigenetics	Python	MIT	declared		Free of charge	pypi	2		2022	pmid:36084008			Gnocis: An integrated system for interactive and reproducible analysis and modelling of cis-regulatory elements in Python 3	PLoS ONE	https://pubmed.ncbi.nlm.nih.gov/36084008/	0	2025	36084008	10.1371/journal.pone.0274338	False	gnocis	https://bio.tools/gnocis	2024-11-24	bio.tools		
grgnn	GRGNN	Reconstructs gene regulatory networks from gene expression data using supervised and semi-supervised graph neural networks	grn-inference	grn-inference	core	https://github.com/juexinwang/GRGNN		https://github.com/juexinwang/GRGNN		recorded	37	2022-06-21	False	Python		Command-line tool	Machine learning|Molecular interactions, pathways and networks|Gene expression|Microarray experiment	Python|Scala|C++						2		2020	doi:10.1101/2020.09.27.315382			Inductive Inference of Gene Regulatory Network Using Supervised and Semi-supervised Graph Neural Networks	bioRxiv (Cold Spring Harbor Laboratory)	https://doi.org/10.1101/2020.09.27.315382	0	2025		10.1101/2020.09.27.315382	True	grgnn	https://bio.tools/grgnn	2021-01-25	bio.tools		
grins	GRiNS	Simulates gene regulatory network dynamics using RACIPE and Boolean Ising formalism with GPU acceleration	grn-inference	grn-inference	core	https://moltenecdysone09.github.io/GRiNS/		https://github.com/MoltenEcdysone09/GRiNS		inferred							Molecular interactions, pathways and networks|Genetics|Cell biology|Mathematics|Systems biology	Python					pypi	2		2025	pmid:41107706			GRiNS: a python library for simulating gene regulatory network dynamics	BMC Bioinformatics	https://pubmed.ncbi.nlm.nih.gov/41107706/	0	2025	41107706	10.1186/s12859-025-06268-0	False	grins	https://bio.tools/grins	2026-02-22	bio.tools		
GRNFormer	GRNFormer	Infers gene regulatory networks from expression data using a graph transformer architecture	grn-inference	grn-inference	seed	https://github.com/BioinfoMachineLearning/GRNformer																		2			doi:10.1093/bioinformatics/btag144					https://doi.org/10.1093/bioinformatics/btag144				10.1093/bioinformatics/btag144	False				curated	literature	
grnsight	GRNsight	Visualizes small- to medium-scale gene regulatory networks from an Excel adjacency matrix, SIF, or GraphML file with automatic layout for weighted or unweighted graphs	grn-inference	grn-inference	core	http://dondi.github.io/GRNsight/		https://github.com/dondi/GRNsight		recorded	17	2026-07-21	False	JavaScript	BSD-3-Clause	Web application	Molecular interactions, pathways and networks|Gene regulation	JavaScript	BSD-3-Clause	declared	Mature	Free of charge		2		2016	doi:10.7717/peerj-cs.85			GRNsight: a web application and service for visualizing models of small- to medium-scale gene regulatory networks	PeerJ Computer Science	https://doi.org/10.7717/peerj-cs.85	0	2025		10.7717/peerj-cs.85	False	grnsight	https://bio.tools/grnsight	2026-06-07	bio.tools		
gtools	GTools	Performing QTL and eQTL Analyses with the R-Package GenomicTools	molecular-qtl	molecular-qtl	core	http://genomictools.danielfischer.name		https://github.com/fischuu/GenomicTools		recorded	6	2025-02-13	False	R		Library	Genotype and phenotype|DNA polymorphism|Sequencing	R|C++						2		2020	pmid:31849005					https://pubmed.ncbi.nlm.nih.gov/31849005/			31849005		False	gtools	https://bio.tools/gtools	2020-12-03	bio.tools		
hicrayon	HiCrayon	HiCrayon is a tool that facilitates the integration of 3D chromatin organization maps and 1D datasets	tfbs-prediction|peak-calling	tfbs-prediction	core	https://github.com/JRowleyLab/HiCrayon		https://github.com/JRowleyLab/HiCrayon		recorded	20	2026-02-17	False	R			Multiomics|ChIP-seq|Model organisms|Transcription factors and regulatory sites	Python|R						2			doi:10.1101/2024.02.11.579821					https://doi.org/10.1101/2024.02.11.579821				10.1101/2024.02.11.579821	True	hicrayon	https://bio.tools/hicrayon	2026-01-14	bio.tools		
iddn	iDDN	Infers integrative differential dependency networks from multi-omics data to identify rewired molecules driving phenotypic transitions	grn-inference	grn-inference	core	https://iddn.readthedocs.io/		https://github.com/cbil-vt/iDDN		inferred							Molecular interactions, pathways and networks|Multiomics|Genotype and phenotype	Python					pypi	2		2024	pmid:40365110			iDDN: determining trans-omics network structure and rewiring with integrative differential dependency networks	Bioinformatics Advances	https://pubmed.ncbi.nlm.nih.gov/40365110/	2	2025	40365110	10.1093/bioadv/vbaf086	False	iddn	https://bio.tools/iddn	2026-02-22	bio.tools		
improve-rrbs	iRRBS	iRRBS is a Python package designed to correct the 3' trimming of reduced representation sequencing (RRBS) reads, which can lead to false positive differentially methylated site (DMS) identifications	nucleosome-chromatin|dna-methylation	nucleosome-chromatin	core	https://pypi.org/project/iRRBS/		https://github.com/fothia/iRRBS		recorded	0	2024-09-16	False	Python	MIT		Epigenetics|Methylated DNA immunoprecipitation|DNA|Sequencing	Python	MIT	repository			pypi	2			pmid:38846137					https://pubmed.ncbi.nlm.nih.gov/38846137/			38846137		False	improve-rrbs	https://bio.tools/improve-rrbs	2026-01-14	bio.tools		
